NGRAM,NCOUNT,LEN,WCOUNT,MASKED,IMPORTANCE,REDUNDANT
დაკმაყოფილ,2,10,80,დაkმაყოpილ,160,False
დაქორწინებ,2,10,80,დაkორcინებ,160,False
<შემწყნარე,3,10,53,<შემcყნარე,159,False
<აღმოსავლე,2,10,79,<აგმოსავლე,158,False
აღალფარდოვ,2,10,79,აგალpარდოვ,158,False
მაღალფარდო,2,10,79,მაგალpარდო,158,False
ტრონმილაკი,2,10,79,tრონმილაkი,158,False
<მოწესრიგე,2,10,79,<მოcესრიგე,158,False
ეროდინამიკ,2,10,79,ეროდინამიk,158,False
ამახინჯება,2,10,79,ამახინjება,158,False
<მფლანგველ,3,10,52,<მpლანგველ,156,False
აგლომერაცი,3,10,52,აგლომერაcი,156,False
აჯერებელი>,3,10,52,აjერებელი>,156,False
ალკევებული,2,10,78,ალkევებული,156,False
<ეკვივალენ,2,10,78,<ეkვივალენ,156,False
გულწრფელი>,2,10,78,გულcრpელი>,156,False
<მგრძნობია,2,10,78,<მგრძნობია,156,False
ორიენტირებ,2,10,77,ორიენtირებ,154,False
რეგისტრირე,2,10,77,რეგისtრირე,154,False
ეგისტრირებ,2,10,77,ეგისtრირებ,154,False
ლკევებული>,2,10,77,ლkევებული>,154,False
რწმუნებული,2,10,77,რcმუნებული,154,False
<გამოკვლევ,2,10,77,<გამოkვლევ,154,False
<პარალელურ,2,10,77,<pარალელურ,154,False
<დაკმაყოფი,2,10,77,<დაkმაყოpი,154,False
მეტყველები,2,10,76,მეtყველები,152,False
<მაღალფარდ,2,10,76,<მაგალpარდ,152,False
<ელექტრონმ,2,10,76,<ელეktრონმ,152,False
ნასწორობა>,2,10,76,ნასcორობა>,152,False
<წონასწორო,2,10,76,<cონასcორო,152,False
<უგულებელყ,2,10,76,<უგულებელყ,152,False
ნივთიერება,2,10,76,ნივtიერება,152,False
მოკიდებული,2,10,75,მოkიდებული,150,False
<საუკეთესო,2,10,75,<საუkეtესო,150,False
უგულებელყო,2,10,75,უგულებელყო,150,False
<აღფრთოვან,2,10,75,<აგpრtოვან,150,False
ქორწინება>,2,10,75,kორcინება>,150,False
მენტალური>,2,10,74,მენtალური>,148,False
<ელექტროდი,2,10,74,<ელეktროდი,148,False
ხელისუფლებ,2,10,74,ხელისუpლებ,148,False
წმუნებული>,2,10,74,cმუნებული>,148,False
უპირატესობ,2,10,74,უpირაtესობ,148,False
<უპირატესო,2,10,74,<უpირაtესო,148,False
<მასწავლებ,2,10,74,<მასcავლებ,148,False
აემტერება>,3,10,49,აემtერება>,147,False
ნსტრუქცია>,3,10,49,ნსtრუkcია>,147,False
პენდიკულარ,2,10,73,pენდიkულარ,146,False
პერპენდიკუ,2,10,73,pერpენდიkუ,146,False
ერპენდიკულ,2,10,73,ერpენდიkულ,146,False
რპენდიკულა,2,10,73,რpენდიkულა,146,False
<დაწესებულ,2,10,73,<დაcესებულ,146,False
ნაყოფიერებ,2,10,73,ნაყოpიერებ,146,False
რადიოლოკაც,2,10,73,რადიოლოkაc,146,False
ადიოლოკაცი,2,10,73,ადიოლოkაcი,146,False
კომბინირებ,2,10,73,kომბინირებ,146,False
ადგილიანი>,2,10,73,ადგილიანი>,146,False
<განუსაზღვ,2,10,73,<განუსაზგვ,146,False
განუსაზღვრ,2,10,73,განუსაზგვრ,146,False
თვალიერება,2,10,73,tვალიერება,146,False
გადასახადე,2,10,73,გადასახადე,146,False
<შესაფერის,2,10,73,<შესაpერის,146,False
ასიმეტრიულ,2,10,73,ასიმეtრიულ,146,False
<წარმოსახვ,2,10,72,<cარმოსახვ,144,False
ათვალისწინ,2,10,72,აtვალისcინ,144,False
მომასწავებ,2,10,72,მომასcავებ,144,False
<თაყვანისმ,2,10,72,<tაყვანისმ,144,False
<დამტკიცებ,2,10,72,<დამtkიcებ,144,False
სტანციური>,2,10,72,სtანcიური>,144,False
<დაუკავშირ,2,10,71,<დაუkავშირ,142,False
<ოფიციალურ,2,10,71,<ოpიcიალურ,142,False
საზღვრელი>,2,10,71,საზგვრელი>,142,False
<სრულყოფილ,2,10,71,<სრულყოpილ,142,False
<ცილისმწამ,3,10,47,<cილისმcამ,141,False
ცილისმწამე,3,10,47,cილისმcამე,141,False
ილისმწამებ,3,10,47,ილისმcამებ,141,False
ტრალიზაცია,3,10,47,tრალიზაcია,141,False
<თავისებურ,2,10,70,<tავისებურ,140,False
<უსარგებლო,2,10,70,<უსარგებლო,140,False
<მოხეტიალე,2,10,70,<მოხეtიალე,140,False
<კომბინირე,2,10,70,<kომბინირე,140,False
კავშირები>,2,10,70,kავშირები>,140,False
განმარტება,2,10,70,განმარtება,140,False
ვისუფლებულ,2,10,70,ვისუpლებულ,140,False
ავისუფლებუ,2,10,70,ავისუpლებუ,140,False
მატიზაცია>,2,10,69,მაtიზაcია>,138,False
<გადაკეთებ,2,10,69,<გადაkეtებ,138,False
<დაწინაურე,2,10,69,<დაcინაურე,138,False
დაწინაურებ,2,10,69,დაcინაურებ,138,False
<პოლარიზებ,2,10,69,<pოლარიზებ,138,False
<დათანხმებ,2,10,68,<დაtანხმებ,136,False
მეთვალყურე,2,10,68,მეtვალყურე,136,False
<ხუროთმოძღ,2,10,68,<ხუროtმოძგ,136,False
<განყოფილე,2,10,68,<განყოpილე,136,False
<წინდაუხედ,3,10,45,<cინდაუხედ,135,False
წინდაუხედა,3,10,45,cინდაუხედა,135,False
აქვემდებარ,2,10,67,აkვემდებარ,134,False
რომეტრული>,2,10,67,რომეtრული>,134,False
მოწყობილი>,2,10,67,მოcყობილი>,134,False
ოკიდებული>,2,10,67,ოkიდებული>,134,False
<მათემატიკ,2,10,67,<მაtემაtიk,134,False
კანალიზაცი,2,10,67,kანალიზაcი,134,False
ლაბორატორი,2,10,67,ლაბორაtორი,134,False
